City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
321,northam,51.0333,-4.2167,8.67,82,0,6.38,GB,1681499732
322,pahrump,36.2083,-115.9839,19.03,15,0,3.13,US,1681499631
323,zaraza,9.3503,-65.3245,36.66,27,60,3.95,VE,1681499734
324,asau,46.4333,26.4,10.71,81,100,1.26,RO,1681499735
325,teruel,40.6667,-0.6667,9.01,61,37,11.62,ES,1681499735
326,flinders,-34.5833,150.8552,12.92,90,6,0.89,AU,1681499736
327,touros,-5.1989,-35.4608,28.08,73,34,5.99,BR,1681499509
328,san patricio,28.017,-97.5169,29.53,70,99,6.82,US,1681499736
329,buraydah,26.326,43.975,22.25,27,100,5.85,SA,1681499737
330,pocatello,42.8713,-112.4455,6.12,48,40,4.92,US,1681499580
331,diamantino,-14.4086,-56.4461,29.34,71,95,1.53,BR,1681499737
332,gari,59.4307,62.3497,-6.28,45,0,1.16,RU,1681499737
333,malumfashi,11.7853,7.6218,29.71,13,52,3.92,NG,1681499738
334,ariogala,55.2667,23.4667,9.57,79,100,6.07,LT,1681499738
335,aklavik,68.2191,-135.0107,-16.0,72,75,4.12,CA,1681499738
336,tchollire,8.4022,14.1698,31.63,31,65,1.1,CM,1681499738
337,pando,-34.7167,-55.95,18.05,52,75,2.57,UY,1681499739
338,alugan,12.2188,125.4808,26.05,86,100,2.37,PH,1681499739
339,kirakira,-10.4544,161.9205,26.41,87,100,5.31,SB,1681499740
340,beringovskiy,63.05,179.3167,-18.41,96,54,2.61,RU,1681499740
341,mazyr,52.0495,29.2456,8.61,76,100,5.38,BY,1681499740
342,amahai,-3.3333,128.9167,25.23,87,100,2.85,ID,1681499741
343,peleduy,59.6289,112.7406,-13.54,97,31,1.31,RU,1681499741
344,coquimbo,-29.9533,-71.3436,19.85,63,0,5.66,CL,1681499576
345,linjiang,41.8069,126.9078,9.67,78,100,0.83,CN,1681499742
346,bosaso,11.2842,49.1816,28.54,75,15,1.61,SO,1681499742
347,wladyslawowo,54.7909,18.4009,11.97,88,65,8.18,PL,1681499742
348,monrovia,6.3005,-10.7969,27.68,83,99,3.92,LR,1681499495
349,sao jose da coroa grande,-8.8978,-35.1478,27.34,68,100,3.52,BR,1681499743
350,hohhot,40.8106,111.6522,6.62,38,0,1.0,CN,1681499743
351,launceston,-41.45,147.1667,11.3,91,100,1.03,AU,1681499744
352,polonnaruwa,7.9333,81.0,25.23,82,96,1.08,LK,1681499744
353,nakusp,50.2499,-117.8023,10.19,50,20,1.03,CA,1681499744
354,aksaray,38.3726,34.0254,12.41,59,57,3.02,TR,1681499745
355,esperance,-33.8667,121.9,14.23,63,98,9.84,AU,1681499448
356,cururupu,-1.8283,-44.8683,29.77,64,31,3.02,BR,1681499745
357,hvide sande,56.0045,8.1294,8.38,76,100,4.57,DK,1681499746
358,belmonte,-15.8631,-38.8828,27.62,66,25,4.32,BR,1681499523
359,tromso,69.6496,18.957,5.01,45,0,0.45,NO,1681499746
360,tankhoy,51.5528,105.1306,-3.59,77,4,2.65,RU,1681499747
361,beamsville,43.1668,-79.4829,28.47,43,43,1.6,CA,1681499588
362,alyangula,-13.8483,136.4192,27.53,78,62,4.74,AU,1681499748
363,kalinin,47.2468,39.5109,10.32,91,100,3.34,RU,1681499748
